name,label
1_1.jpg,1.0
1_2.jpg,2.0
200_1.jpg,1.0
200_2.jpg,2.0
201_1.jpg,1.0
201_2.jpg,2.0
202_1.jpg,1.0
202_2.jpg,2.0
203_1.jpg,1.0
203_2.jpg,2.0
203_3.jpg,-1.0
204_1.jpg,-1.0
204_2.jpg,1.0
204_3.jpg,2.0
205_1.jpg,1.0
205_2.jpg,2.0
206_1.jpg,1.0
206_2.jpg,2.0
207_1.jpg,-1.0
207_2.jpg,-1.0
208_1.jpg,-1.0
208_2.jpg,-1.0
209_1.jpg,-1.0
209_2.jpg,-1.0
20_1.jpg,-1.0
20_2.jpg,1.0
20_3.jpg,2.0
210_1.jpg,1.0
210_2.jpg,2.0
211_1.jpg,1.0
211_2.jpg,2.0
212_1.jpg,1.0
212_2.jpg,2.0
213_1.jpg,1.0
213_2.jpg,2.0
214_1.jpg,1.0
214_2.jpg,2.0
215_1.jpg,1.0
215_2.jpg,2.0
215_3.jpg,-1.0
215_4.jpg,-1.0
216_1.jpg,1.0
216_2.jpg,2.0
216_3.jpg,-1.0
216_4.jpg,-1.0
217_1.jpg,1.0
217_2.jpg,2.0
218_1.jpg,1.0
218_2.jpg,2.0
219_1.jpg,1.0
219_2.jpg,2.0
21_1.jpg,1.0
21_2.jpg,2.0
220_1.jpg,1.0
220_2.jpg,2.0
221_1.jpg,-1.0
221_2.jpg,1.0
221_3.jpg,2.0
222_1.jpg,1.0
222_2.jpg,2.0
223_1.jpg,1.0
223_2.jpg,2.0
224_1.jpg,1.0
224_2.jpg,2.0
225_1.jpg,1.0
225_2.jpg,2.0
226_1.jpg,1.0
226_2.jpg,2.0
227_1.jpg,1.0
227_2.jpg,2.0
228_1.jpg,1.0
228_2.jpg,2.0
229_1.jpg,1.0
229_2.jpg,2.0
22_1.jpg,1.0
22_2.jpg,2.0
230_1.jpg,1.0
230_2.jpg,2.0
231_1.jpg,-1.0
231_2.jpg,1.0
231_3.jpg,2.0
231_4.jpg,-1.0
231_5.jpg,-1.0
232_1.jpg,1.0
232_2.jpg,2.0
233_1.jpg,1.0
233_2.jpg,2.0
234_1.jpg,1.0
234_2.jpg,2.0
235_1.jpg,1.0
235_2.jpg,2.0
236_1.jpg,1.0
236_2.jpg,2.0
237_1.jpg,-1.0
237_2.jpg,1.0
237_3.jpg,2.0
237_4.jpg,-1.0
238_1.jpg,1.0
238_2.jpg,2.0
239_1.jpg,1.0
239_2.jpg,2.0
239_3.jpg,-1.0
23_1.jpg,-1.0
23_2.jpg,2.0
23_3.jpg,1.0
240_1.jpg,-1.0
240_2.jpg,1.0
240_3.jpg,2.0
241_1.jpg,-1.0
241_2.jpg,1.0
241_3.jpg,2.0
242_1.jpg,1.0
242_2.jpg,2.0
243_1.jpg,1.0
243_2.jpg,2.0
244_1.jpg,-1.0
244_2.jpg,1.0
244_3.jpg,2.0
245_1.jpg,1.0
245_2.jpg,2.0
246_1.jpg,1.0
246_2.jpg,2.0
247_1.jpg,1.0
247_2.jpg,2.0
248_1.jpg,1.0
248_2.jpg,2.0
249_1.jpg,1.0
249_2.jpg,2.0
24_1.jpg,-1.0
24_2.jpg,2.0
24_3.jpg,1.0
250_1.jpg,1.0
250_2.jpg,2.0
251_1.jpg,1.0
251_2.jpg,2.0
252_1.jpg,1.0
252_2.jpg,2.0
253_1.jpg,1.0
253_2.jpg,2.0
254_1.jpg,1.0
254_2.jpg,2.0
255_1.jpg,1.0
255_2.jpg,2.0
256_1.jpg,1.0
256_2.jpg,2.0
257_1.jpg,-1.0
257_2.jpg,1.0
257_3.jpg,2.0
258_1.jpg,1.0
258_2.jpg,2.0
259_1.jpg,1.0
259_2.jpg,2.0
25_1.jpg,-1.0
25_2.jpg,2.0
25_3.jpg,1.0
260_1.jpg,1.0
260_2.jpg,2.0
261_1.jpg,1.0
261_2.jpg,2.0
262_1.jpg,1.0
262_2.jpg,2.0
263_1.jpg,1.0
263_2.jpg,2.0
264_1.jpg,1.0
264_2.jpg,2.0
265_1.jpg,1.0
265_2.jpg,2.0
266_1.jpg,1.0
266_2.jpg,2.0
267_1.jpg,1.0
267_2.jpg,2.0
268_1.jpg,1.0
268_2.jpg,2.0
269_1.jpg,1.0
269_2.jpg,2.0
26_1.jpg,1.0
26_2.jpg,2.0
270_1.jpg,1.0
270_2.jpg,2.0
270_3.jpg,-1.0
270_4.jpg,-1.0
271_1.jpg,-1.0
271_2.jpg,1.0
271_3.jpg,2.0
272_1.jpg,1.0
272_2.jpg,2.0
273_1.jpg,1.0
273_2.jpg,2.0
274_1.jpg,1.0
274_2.jpg,2.0
275_1.jpg,1.0
275_2.jpg,2.0
276_1.jpg,1.0
276_2.jpg,2.0
277_1.jpg,1.0
277_2.jpg,2.0
277_3.jpg,1.0
277_4.jpg,2.0
278_1.jpg,1.0
278_2.jpg,2.0
279_1.jpg,1.0
279_2.jpg,2.0
27_1.jpg,1.0
27_2.jpg,2.0
280_1.jpg,1.0
280_2.jpg,2.0
281_1.jpg,1.0
281_2.jpg,2.0
282_1.jpg,1.0
282_2.jpg,2.0
283_1.jpg,-1.0
283_2.jpg,1.0
283_3.jpg,2.0
284_1.jpg,-1.0
284_2.jpg,1.0
284_3.jpg,2.0
285_1.jpg,1.0
285_2.jpg,2.0
286_1.jpg,1.0
286_2.jpg,2.0
287_1.jpg,1.0
287_2.jpg,2.0
288_1.jpg,1.0
288_2.jpg,2.0
288_3.jpg,1.0
288_4.jpg,2.0
289_1.jpg,-1.0
289_2.jpg,1.0
289_3.jpg,2.0
28_1.jpg,1.0
28_2.jpg,2.0
290_1.jpg,-1.0
290_2.jpg,1.0
290_3.jpg,2.0
291_1.jpg,1.0
291_2.jpg,2.0
292_1.jpg,-1.0
292_2.jpg,1.0
292_3.jpg,2.0
292_4.jpg,-1.0
293_1.jpg,1.0
293_2.jpg,2.0
294_1.jpg,1.0
294_2.jpg,2.0
295_1.jpg,1.0
295_2.jpg,2.0
295_3.jpg,-1.0
295_4.jpg,-1.0
296_1.jpg,1.0
296_2.jpg,2.0
297_1.jpg,1.0
297_2.jpg,2.0
298_1.jpg,1.0
298_2.jpg,2.0
299_1.jpg,1.0
299_2.jpg,2.0
29_1.jpg,1.0
29_2.jpg,2.0
2_1.jpg,1.0
2_2.jpg,2.0
300_1.jpg,1.0
300_2.jpg,2.0
301_1.jpg,1.0
301_2.jpg,2.0
302_1.jpg,1.0
302_2.jpg,2.0
303_1.jpg,1.0
303_2.jpg,2.0
304_1.jpg,1.0
304_2.jpg,2.0
305_1.jpg,-1.0
305_2.jpg,1.0
305_3.jpg,2.0
306_1.jpg,1.0
306_2.jpg,2.0
307_1.jpg,-1.0
307_2.jpg,1.0
307_3.jpg,2.0
308_1.jpg,1.0
308_2.jpg,2.0
309_1.jpg,-1.0
309_2.jpg,1.0
309_3.jpg,2.0
30_1.jpg,1.0
30_2.jpg,2.0
310_1.jpg,1.0
310_2.jpg,2.0
310_3.jpg,-1.0
311_1.jpg,1.0
311_2.jpg,2.0
311_3.jpg,-1.0
312_1.jpg,1.0
312_2.jpg,2.0
313_1.jpg,-1.0
313_2.jpg,1.0
313_3.jpg,2.0
314_1.jpg,-1.0
314_2.jpg,1.0
314_3.jpg,2.0
315_1.jpg,1.0
315_2.jpg,2.0
316_1.jpg,1.0
316_2.jpg,2.0
317_1.jpg,1.0
317_2.jpg,2.0
318_1.jpg,1.0
318_2.jpg,2.0
319_1.jpg,-1.0
319_2.jpg,1.0
319_3.jpg,2.0
31_1.jpg,1.0
31_2.jpg,2.0
320_1.jpg,1.0
320_2.jpg,2.0
321_1.jpg,1.0
321_2.jpg,2.0
322_1.jpg,1.0
322_2.jpg,2.0
323_1.jpg,1.0
323_2.jpg,2.0
323_3.jpg,-1.0
324_1.jpg,-1.0
324_2.jpg,1.0
324_3.jpg,2.0
325_1.jpg,1.0
325_2.jpg,2.0
326_1.jpg,1.0
326_2.jpg,2.0
327_1.jpg,1.0
327_2.jpg,2.0
328_1.jpg,1.0
328_2.jpg,2.0
329_1.jpg,1.0
329_2.jpg,2.0
32_1.jpg,1.0
32_2.jpg,2.0
330_1.jpg,1.0
330_2.jpg,2.0
331_1.jpg,1.0
331_2.jpg,2.0
332_1.jpg,1.0
332_2.jpg,2.0
333_1.jpg,1.0
333_2.jpg,2.0
334_1.jpg,1.0
334_2.jpg,2.0
335_1.jpg,-1.0
335_2.jpg,1.0
335_3.jpg,2.0
336_1.jpg,1.0
336_2.jpg,2.0
337_1.jpg,1.0
337_2.jpg,2.0
338_1.jpg,1.0
338_2.jpg,2.0
339_1.jpg,-1.0
339_2.jpg,1.0
339_3.jpg,2.0
33_1.jpg,-1.0
33_2.jpg,2.0
33_3.jpg,1.0
340_1.jpg,1.0
340_2.jpg,2.0
341_1.jpg,1.0
341_2.jpg,2.0
342_1.jpg,1.0
342_2.jpg,2.0
343_1.jpg,1.0
343_2.jpg,2.0
344_1.jpg,1.0
344_2.jpg,2.0
345_1.jpg,1.0
345_2.jpg,2.0
346_1.jpg,1.0
346_2.jpg,2.0
347_1.jpg,1.0
347_2.jpg,2.0
348_1.jpg,1.0
348_2.jpg,2.0
349_1.jpg,1.0
349_2.jpg,2.0
34_1.jpg,1.0
34_2.jpg,2.0
350_1.jpg,-1.0
350_2.jpg,2.0
350_3.jpg,1.0
351_1.jpg,-1.0
351_2.jpg,1.0
351_3.jpg,2.0
352_1.jpg,1.0
352_2.jpg,2.0
353_1.jpg,1.0
353_2.jpg,2.0
354_1.jpg,1.0
354_2.jpg,2.0
355_1.jpg,1.0
355_2.jpg,2.0
356_1.jpg,1.0
356_2.jpg,2.0
357_1.jpg,1.0
357_2.jpg,2.0
358_1.jpg,-1.0
358_2.jpg,1.0
358_3.jpg,2.0
358_4.jpg,-1.0
359_1.jpg,1.0
359_2.jpg,2.0
35_1.jpg,1.0
35_2.jpg,2.0
360_1.jpg,1.0
360_2.jpg,2.0
361_1.jpg,1.0
361_2.jpg,2.0
361_3.jpg,-1.0
362_1.jpg,1.0
362_2.jpg,2.0
363_1.jpg,1.0
363_2.jpg,2.0
364_1.jpg,1.0
364_2.jpg,2.0
365_1.jpg,1.0
365_2.jpg,2.0
366_1.jpg,1.0
366_2.jpg,2.0
367_1.jpg,1.0
367_2.jpg,2.0
368_1.jpg,1.0
368_2.jpg,2.0
369_1.jpg,-1.0
369_2.jpg,1.0
369_3.jpg,2.0
36_1.jpg,1.0
36_2.jpg,2.0
370_1.jpg,1.0
370_2.jpg,2.0
371_1.jpg,1.0
371_2.jpg,2.0
372_1.jpg,1.0
372_2.jpg,2.0
373_1.jpg,-1.0
373_2.jpg,1.0
373_3.jpg,2.0
374_1.jpg,-1.0
374_2.jpg,2.0
374_3.jpg,1.0
375_1.jpg,-1.0
375_2.jpg,1.0
375_3.jpg,2.0
376_1.jpg,-1.0
376_2.jpg,1.0
376_3.jpg,2.0
377_1.jpg,1.0
377_2.jpg,2.0
378_1.jpg,1.0
378_2.jpg,2.0
379_1.jpg,-1.0
379_2.jpg,1.0
379_3.jpg,2.0
37_1.jpg,1.0
37_2.jpg,2.0
380_1.jpg,1.0
380_2.jpg,2.0
381_1.jpg,1.0
381_2.jpg,2.0
382_1.jpg,-1.0
382_2.jpg,1.0
382_3.jpg,2.0
383_1.jpg,-1.0
383_2.jpg,1.0
383_3.jpg,2.0
383_4.jpg,1.0
383_5.jpg,2.0
383_6.jpg,-1.0
384_1.jpg,1.0
384_2.jpg,1.0
384_3.jpg,2.0
385_1.jpg,1.0
385_2.jpg,1.0
385_3.jpg,2.0
386_1.jpg,1.0
386_2.jpg,2.0
387_1.jpg,1.0
387_2.jpg,2.0
388_1.jpg,1.0
388_2.jpg,2.0
389_1.jpg,1.0
389_2.jpg,2.0
38_1.jpg,1.0
38_2.jpg,2.0
390_1.jpg,-1.0
390_2.jpg,1.0
390_3.jpg,2.0
390_4.jpg,-1.0
391_1.jpg,-1.0
391_2.jpg,1.0
391_3.jpg,2.0
392_1.jpg,-1.0
392_2.jpg,1.0
392_3.jpg,2.0
393_1.jpg,1.0
393_2.jpg,2.0
393_3.jpg,-1.0
393_4.jpg,1.0
393_5.jpg,2.0
394_1.jpg,1.0
394_2.jpg,2.0
395_1.jpg,1.0
395_2.jpg,2.0
396_1.jpg,1.0
396_2.jpg,2.0
397_1.jpg,1.0
397_2.jpg,2.0
398_1.jpg,1.0
398_2.jpg,2.0
399_1.jpg,1.0
399_2.jpg,2.0
39_1.jpg,1.0
39_2.jpg,2.0
3_1.jpg,-1.0
3_2.jpg,-1.0
3_3.jpg,1.0
3_4.jpg,2.0
3_5.jpg,-1.0
400_1.jpg,1.0
400_2.jpg,2.0
401_1.jpg,1.0
401_2.jpg,2.0
402_1.jpg,-1.0
402_2.jpg,1.0
402_3.jpg,2.0
403_1.jpg,1.0
403_2.jpg,2.0
404_1.jpg,1.0
404_2.jpg,2.0
405_1.jpg,1.0
405_2.jpg,2.0
406_1.jpg,1.0
406_2.jpg,2.0
407_1.jpg,1.0
407_2.jpg,2.0
408_1.jpg,1.0
408_2.jpg,2.0
409_1.jpg,1.0
409_2.jpg,2.0
40_1.jpg,1.0
40_2.jpg,2.0
410_1.jpg,-1.0
410_2.jpg,1.0
410_3.jpg,2.0
411_1.jpg,-1.0
411_2.jpg,1.0
411_3.jpg,2.0
411_4.jpg,-1.0
412_1.jpg,-1.0
412_2.jpg,1.0
412_3.jpg,2.0
413_1.jpg,-1.0
413_2.jpg,1.0
413_3.jpg,2.0
414_1.jpg,-1.0
414_2.jpg,1.0
414_3.jpg,2.0
415_1.jpg,1.0
415_2.jpg,2.0
416_1.jpg,1.0
416_2.jpg,2.0
417_1.jpg,-1.0
417_2.jpg,1.0
417_3.jpg,2.0
418_1.jpg,1.0
418_2.jpg,2.0
419_1.jpg,-1.0
419_2.jpg,1.0
419_3.jpg,2.0
41_1.jpg,1.0
41_2.jpg,2.0
420_1.jpg,1.0
420_2.jpg,2.0
421_1.jpg,1.0
421_2.jpg,2.0
422_1.jpg,1.0
422_2.jpg,2.0
423_1.jpg,1.0
423_2.jpg,2.0
424_1.jpg,1.0
424_2.jpg,2.0
425_1.jpg,1.0
425_2.jpg,2.0
426_1.jpg,1.0
426_2.jpg,2.0
427_1.jpg,-1.0
427_2.jpg,1.0
427_3.jpg,2.0
428_1.jpg,1.0
428_2.jpg,2.0
429_1.jpg,1.0
429_2.jpg,2.0
42_1.jpg,1.0
42_2.jpg,2.0
430_1.jpg,-1.0
430_2.jpg,1.0
430_3.jpg,2.0
431_1.jpg,1.0
431_2.jpg,2.0
432_1.jpg,-1.0
432_2.jpg,1.0
432_3.jpg,2.0
433_1.jpg,-1.0
433_2.jpg,1.0
433_3.jpg,2.0
434_1.jpg,-1.0
434_2.jpg,1.0
434_3.jpg,2.0
435_1.jpg,1.0
435_2.jpg,2.0
436_1.jpg,-1.0
436_2.jpg,1.0
436_3.jpg,2.0
437_1.jpg,-1.0
437_2.jpg,1.0
437_3.jpg,2.0
438_1.jpg,-1.0
438_2.jpg,1.0
438_3.jpg,2.0
439_1.jpg,1.0
439_2.jpg,2.0
43_1.jpg,1.0
43_2.jpg,2.0
440_1.jpg,1.0
440_2.jpg,2.0
441_1.jpg,-1.0
441_2.jpg,1.0
441_3.jpg,2.0
442_1.jpg,-1.0
442_2.jpg,1.0
442_3.jpg,2.0
443_1.jpg,-1.0
443_2.jpg,1.0
443_3.jpg,2.0
444_1.jpg,-1.0
444_2.jpg,1.0
444_3.jpg,2.0
445_1.jpg,-1.0
445_2.jpg,1.0
445_3.jpg,2.0
446_1.jpg,1.0
446_2.jpg,2.0
447_1.jpg,1.0
447_2.jpg,2.0
448_1.jpg,-1.0
448_2.jpg,1.0
448_3.jpg,2.0
449_1.jpg,-1.0
449_2.jpg,1.0
449_3.jpg,2.0
449_4.jpg,1.0
449_5.jpg,2.0
44_1.jpg,1.0
44_2.jpg,2.0
450_1.jpg,-1.0
450_2.jpg,1.0
450_3.jpg,2.0
451_1.jpg,-1.0
451_2.jpg,1.0
451_3.jpg,2.0
452_1.jpg,1.0
452_2.jpg,2.0
453_1.jpg,-1.0
453_2.jpg,1.0
453_3.jpg,2.0
457_1.jpg,-1.0
457_2.jpg,1.0
457_3.jpg,2.0
457_4.jpg,-1.0
459_1.jpg,1.0
459_2.jpg,2.0
45_1.jpg,-1.0
45_2.jpg,2.0
45_3.jpg,1.0
460_1.jpg,1.0
460_2.jpg,2.0
467_1.jpg,-1.0
467_2.jpg,1.0
467_3.jpg,2.0
46_1.jpg,1.0
46_2.jpg,2.0
476_1.jpg,-1.0
476_2.jpg,1.0
476_3.jpg,2.0
477_1.jpg,1.0
477_2.jpg,2.0
47_1.jpg,1.0
47_2.jpg,2.0
483_1.jpg,-1.0
483_2.jpg,1.0
483_3.jpg,2.0
48_1.jpg,1.0
48_2.jpg,2.0
49_1.jpg,1.0
49_2.jpg,2.0
4_1.jpg,-1.0
4_2.jpg,2.0
4_3.jpg,1.0
50_1.jpg,1.0
51_1.jpg,-1.0
51_2.jpg,2.0
51_3.jpg,1.0
52_1.jpg,-1.0
52_2.jpg,2.0
52_3.jpg,1.0
53_1.jpg,-1.0
53_2.jpg,2.0
53_3.jpg,1.0
54_1.jpg,1.0
54_2.jpg,2.0
55_1.jpg,1.0
55_2.jpg,2.0
56_1.jpg,1.0
56_2.jpg,2.0
57_1.jpg,1.0
57_2.jpg,2.0
58_1.jpg,1.0
58_2.jpg,2.0
59_1.jpg,1.0
59_2.jpg,2.0
5_1.jpg,-1.0
5_2.jpg,2.0
5_3.jpg,1.0
61_1.jpg,-1.0
61_2.jpg,2.0
61_3.jpg,1.0
62_1.jpg,-1.0
62_2.jpg,2.0
62_3.jpg,1.0
63_1.jpg,-1.0
63_2.jpg,2.0
63_3.jpg,1.0
64_1.jpg,1.0
64_2.jpg,2.0
65_1.jpg,1.0
65_2.jpg,2.0
66_1.jpg,1.0
66_2.jpg,2.0
67_1.jpg,1.0
67_2.jpg,2.0
68_1.jpg,1.0
68_2.jpg,2.0
69_1.jpg,1.0
69_2.jpg,2.0
6_1.jpg,1.0
6_2.jpg,2.0
70_1.jpg,1.0
70_2.jpg,2.0
71_1.jpg,1.0
71_2.jpg,2.0
72_1.jpg,1.0
72_2.jpg,2.0
73_1.jpg,1.0
73_2.jpg,2.0
74_1.jpg,1.0
74_2.jpg,2.0
75_1.jpg,1.0
75_2.jpg,2.0
76_1.jpg,1.0
76_2.jpg,2.0
77_1.jpg,1.0
77_2.jpg,2.0
78_1.jpg,-1.0
78_2.jpg,2.0
78_3.jpg,1.0
79_1.jpg,-1.0
79_2.jpg,2.0
79_3.jpg,1.0
7_1.jpg,1.0
7_2.jpg,2.0
80_1.jpg,-1.0
80_2.jpg,2.0
80_3.jpg,1.0
81_1.jpg,-1.0
81_2.jpg,2.0
81_3.jpg,1.0
82_1.jpg,-1.0
82_2.jpg,2.0
82_3.jpg,1.0
83_1.jpg,1.0
83_2.jpg,2.0
84_1.jpg,1.0
84_2.jpg,2.0
85_1.jpg,1.0
85_2.jpg,2.0
86_1.jpg,-1.0
87_1.jpg,1.0
87_2.jpg,2.0
88_1.jpg,1.0
88_2.jpg,2.0
89_1.jpg,-1.0
89_2.jpg,2.0
89_3.jpg,1.0
8_1.jpg,1.0
8_2.jpg,2.0
90_1.jpg,1.0
90_2.jpg,2.0
91_1.jpg,1.0
91_2.jpg,2.0
92_1.jpg,1.0
92_2.jpg,2.0
93_1.jpg,1.0
93_2.jpg,2.0
94_1.jpg,1.0
94_2.jpg,2.0
95_1.jpg,1.0
95_2.jpg,2.0
96_1.jpg,1.0
96_2.jpg,2.0
97_1.jpg,1.0
97_2.jpg,2.0
98_1.jpg,1.0
98_2.jpg,2.0
99_1.jpg,1.0
99_2.jpg,2.0
9_1.jpg,1.0
9_2.jpg,2.0
